name,id_original
Andrew L. Stone,45726
Fred Jackman Jr.,45726
David Butler,33117
Victor Saville,108994
William E. Snyder,54227
Byron Paul,54227
George Sidney,25167
Michael Blieden,16452
Joseph L. Mankiewicz,61105
Robert Markowitz,31894
James Wong,9286
Robert McLachlan,9286
Catherine Ircha,9286
Arthur Ibbetson,86168
Ronald Neame,86168
Sanaa Hamri,15363
Yves Simoneau,30712
Victor Sjöström,31416
Michel Gondry,292
Ellen Kuras,292
Mervyn LeRoy,37631
Affonso Beato,77291
Carlos Diegues,77291
Paule Baillargeon,196918
Ol Parker,1544
Ben Davis,1544
Dale Manning,1544
François Truffaut,1651
Denys Clerval,1651
Cédric Klapisch,33095
Nicole Garcia,33799
Joseph MacDonald,42328
Edward Dmytryk,42328
Henry Weinberger,42328
Rex Ingram,31432
Luc Montpellier,61559
Ruba Nadda,61559
Andrew Leman,20981
Shawn Levy,12096
Jonathan Brown,12096
John Carl Buechler,33061
Nick Love,5145
Damian Bromley,5145
Matthew O'Callaghan,9975
Richard Loncraine,9754
Marco Pontecorvo,9754
William C. Mellor,36495
Preston Sturges,36495
Albert Dupontel,52612
Werner Herzog,23965
Jun Ichikawa,29269
Taishi Hirokawa,29269
Simon West,10053
Peter Menzies Jr.,10053
Scott Kevan,10263
Jeremy Haft,10263
Jo Willems,7515
Hunter Richards,7515
Ellen Kuras,15675
Jonathan Demme,15675
Anastas N. Michos,9959
Joe Roth,9959
Adam Rapp,14256
Don Burgess,9036
Frank Marshall,9036
Jason Friedberg,10073
Aaron Seltzer,10073
Shawn Maurer,10073
Wayne Kramer,7304
James Whitaker,7304
Toyomichi Kurita,16781
Tyler Perry,16781
Frank Passingham,24432
Dave Borthwick,24432
Jean Duval,24432
Kurt Wimmer,9920
Bernardo Trujillo,9920
Arthur Wong,9920
Phil Jones,9920
Jason Faulkner,9920
Dean Semler,10025
Donald Petrie,10025
Mark Plummer,9682
Jim Sonzero,9682
Howard Hall,17700
Howard Hall,17700
Richard Donner,2207
Glen MacPherson,2207
Silvio Soldini,14086
Richard Sears,14887
Dario Argento,44435
Johnnie To,18747
Ashley Rowe,9756
Craig Rosenberg,9756
Kirby Dick,34581
Tom Dey,6877
Claudio Miranda,6877
Curt Geda,14609
Steven E. Gordon,14609
Bob Richardson,14609
Carlos Saldanha,950
John Coquillon,10912
Delbert Mann,10912
James Glennon,9968
Mark Mylod,9968
Roberto Rossellini,4173
Otello Martelli,4173
Marcello Caracciolo Di Laurino,4173
Michael Gordon,43386
Masasai Chikamori,10116
Ten Shimoyama,10116
Jean-Luc Godard,113479
Renato Berta,113479
William Lubtchansky,113479
Ron Fricke,18493
Ron Fricke,18493
John Stephenson,16791
Amos Gitai,7483
Howard W. Koch,20442
William C. Mellor,20442
Anthony Mann,20442
Blake T. Evans,15590
Catherine Cyran,15590
Vaclav Mottl,15590
Jakub Eliasek,15590
Caleb Deschanel,1967
Robert Towne,1967
Kevin Phipps,752
Adrian Biddle,752
James McTeigue,752
Terry Needham,752
Stephan O. Gessler,752
Cornelia Ott,752
Christian Schaefer,752
Greg Gardiner,9655
Andy Fickman,9655
Jason Reitman,9388
James Whitaker,9388
Jason Blumenfeld,9388
Steven Samanen,9388
Sonia Bhalla,9388
Xanthus Valan,9388
Sidney Lumet,9950
Ron Fortunato,9950
Matthew Libatique,388
Spike Lee,388
Gavin Hood,868
Lance Gewer,868
Brian J. Breheny,14191
Elizabeth Allen Rosenbaum,14191
Jack Smight,25874
Rodman Flender,18009
Brian Trenchard-Smith,19286
Brian Trenchard-Smith,19287
David Lewis,19287
Rob Spera,18011
Harry Stradling Sr.,114875
Delbert Mann,114875
Michelangelo Antonioni,49781
Peter James,9648
Mark Joffe,9648
Aki Kaurismäki,1379
Timo Salminen,1379
Matti Grönberg,62719
Nicholas Musuraca,29481
Boris Ingster,29481
Maxime Alexandre,9792
Alexandre Aja,9792
Gabriel Beristain,10067
Brian Robbins,10067
Martin Scorsese,55676
Nancy Schreiber,55676
Michael Henry Wilson,55676
Arthur Ibbetson,11573
Bud Yorkin,11573
Blake Edwards,46828
Rupert Murray,35555
Florian Henckel von Donnersmarck,582
Hagen Bogdanski,582
Miklós Jancsó,52885
Tamás Somló,52885
Zsolt Kézdi-Kovács,52885
Lilja Kelstein,52885
Ringo Lam,42120
Hou Hsiao-hsien,88811
Mark Lee Ping-Bing,88811
Robert J. Flaherty,669
Robert J. Flaherty,669
Lucio Fulci,49361
Sergio D'Offizi,49361
Daniel Petrie,98864
Seijun Suzuki,37939
Kazue Nagatsuka,37939
Harry Stradling Jr.,32052
Ted Post,32052
Gordon Douglas,34732
Gerald Perry Finnerman,34732
Alex Nepomniaschy,12763
Liz Friedlander,12763
Jean Boffety,56935
Claude Goretta,56935
Patrick Grandperret,56935
Laurent Ferrier,56935
Jeff Feuerzeig,13222
Robert Bresson,42112
Pasqualino De Santis,42112
Emmanuel Machuel,42112
Robert Bresson,48764
Pierre Guffroy,48764
Hugo Santiago,48764
Serge Roullet,48764
Alain Ferrari,48764
Robert Bresson,1561
Ghislain Cloquet,1561
Nanni Moretti,31289
Paul McGuigan,186
Peter Sova,186
Werner Herzog,8410
Henry Kaiser,8410
Klaus Scheurich,8410
Tanja Koop,8410
Werner Herzog,51311
Peter Zeitlinger,51311
Kim Finn,21843
Pedro Almodóvar,219
José Luis Alcaine,219
Todd Williams,65873
M. David Mullen,13751
Doug Atchison,13751
Guel Arraes,52345
Laís Bodanzky,53961
Ian Fox,10292
Mary Lambert,10292
Sanford Hampton,10292
Trent Cooper,15639
William Brent Bell,10069
Alejandro Martínez,10069
George Stevens,43887
J. Roy Hunt,43887
Harold Wenstrom,43887
James Hartnett,43887
Michael Caton-Jones,3093
Gyula Pados,3093
Paul Inglis,3093
Rian Johnson,9270
Steve Yedlin,9270
Rune Ericson,11291
Olle Hellbom,11291
Thomas L. Callaway,28349
Dave Parker,28349
Jake West,10177
Jim Solan,10177
Simon Boyes,10177
Matthew F. Leonetti,12591
David Steiman,12591
Paul Fox,18045
Amy Vincent,16070
Kirby Dick,16070
Kirsten Johnson,16070
Shana Hagan,16070
Xavi Giménez,11348
Jaume Balagueró,11348
Gemma Fauria,11348
Christian Robinson,13960
Charles Braverman,41263
James Gunn,9035
Dennis Dugan,9957
Thomas E. Ackerman,9957
Nnegest Likké,30139
Christian Volckman,9389
Carl-Friedrich Koschnick,460
Dani Levy,460
Terence Fisher,28752
Arthur Grant,28752
Charley Stadler,19059
Terry Stacey,8998
Nicole Holofcener,8998
Gérard Simon,44947
Gérard Corbiau,44947
Lodge Kerrigan,13468
Andy Fickman,20521
Adam Goldberg,25428
Dome Karukoski,53296
John Parker,79363
Richard Attenborough,34193
Victor J. Kemper,34193
Neil Armfield,4441
Garry Phillips,4441
G.W. Pabst,84954
Marc Sorkin,84954
Guido Seeber,84954
Curt Oertel,84954
Robert Lach,84954
Luc Dardenne,11490
Jean-Pierre Dardenne,11490
Alain Marcoen,11490
James Hanlon,11304
James Hanlon,11304
Rob Klug,11304
Gedeon Naudet,11304
Jules Naudet,11304
Gédéon Naudet,11304
Jules Naudet,11304
Louis Malle,55368
Marc Grunebaum,55368
Jean-François Dion,55368
Michael Chapman,18276
Wil Shriner,18276
Richard Fojo,18276
Dean Cundey,26514
Norman Tokar,26514
David Zucker,4257
Thomas E. Ackerman,4257
David Slade,2652
Jo Willems,2652
Steve Yedlin,19592
Alex Turner,19592
Raoul Coutard,1629
Jean-Luc Godard,1629
Banjong Pisanthanakun,17111
Parkpoom Wongpoom,17111
Niramon Ross,17111
Edward Lachman,9526
Robert Altman,9526
Mark Rydell,19126
Satyajit Ray,80556
Hal Sutherland,39045
Matthew Robbins,27201
Gabriel Beristain,5820
Clark Johnson,5820
Joseph MacDonald,19661
Edward Dmytryk,19661
Im Sang-soo,41338
Steve 'Spaz' Williams,9904
Ricardo de Montreuil,50724
Christophe Gans,588
Dan Laustsen,588
Carlos Reygadas,17247
Robert Elswit,9310
Paul Weitz,9310
Marcel Carné,48369
Martin McGrath,18858
Ann Turner,18858
William H. Daniels,35545
Douglas Shearer,35545
George Fitzmaurice,35545
Hans-Christian Schmid,1557
Klaus Eichhammer,1557
Julian Jarrold,16367
Eigil Bryld,16367
Theodor Sparkuhl,17131
Stuart Heisler,17131
Prachya Pinkaew,8982
Nattawut Kittikhun,8982
J.J. Abrams,956
Daniel Mindel,956
Tsai Ming-liang,36253
Liao Pen-Jung,36253
Fritz Lang,31506
Günther Rittau,31506
Carl Hoffmann,31506
Fritz Lang,42512
Günther Rittau,42512
Carl Hoffmann,42512
Kim Ki-duk,1416
Dong-hyeon Baek,1416
Barry Sonnenfeld,9530
Fred Murphy,9530
Alan Gilmore,9829
Barry Ackroyd,9829
Paul Greengrass,9829
Jessica Bendinger,10115
Daryn Okada,10115
Fritz Lang,560
Stanley Cortez,560
Ramin Bahrani,5717
Michael Simmonds,5717
Jia Zhangke,41292
Nelson Yu Lik-wai,41292
Ralph Nelson,14384
Robert B. Hauser,14384
George Barnes,28432
Lloyd Bacon,28432
Gordon Hollingshead,28432
Jenna Fischer,19719
Ryan Bergmann,19719
Andrew J. Stratmann,19719
Micah Gallo,19719
Adrian Biddle,10008
Courtney Solomon,10008
Andreea Popa,10008
Enrique Chediak,7870
David Jacobson,7870
Yôji Yamada,34019
Karey Kirkpatrick,7518
Tim Johnson,7518
Terry Zwigoff,9786
John Seale,503
Wolfgang Petersen,503
Ron Howard,591
Salvatore Totino,591
Alex Cameron,591
Sue Whitaker,591
Patricia Johnson,591
Dante Spinotti,36668
Brett Ratner,36668
Geoff Hubbard,36668
Eric Alan Edwards,9767
Peyton Reed,9767
Victor Salva,13689
Michael Cuesta,18164
Pierre Aïm,15013
Richard E. Grant,15013
Richard Field,15013
Scott Marshall,21014
John Lasseter,920
Jean-Claude Kalache,920
Eben Ostby,920
Joe Ranft,920
Jeremy Lasky,920
Larry Clark,18484
Steve Gainer,18484
Andy García,9700
Emmanuel Kadosh,9700
Matthew Cole Weiss,14167
Adam Holender,12261
Michael Bregman,12261
Jan Švankmajer,59892
Edwin L. Marin,15264
Fritz Lang,20330
William E. Snyder,20330
Blasco Giurato,44126
Enzo G. Castellari,44126
Luigi Cozzi,44126
Stefania Girolami Goodwin,44126
Giuseppe Giglietti,44126
Andrea Girolami,44126
Rauni Mollberg,55418
Wang Xiaoshuai,101908
Wu Di,101908
Ernest Laszlo,12766
Robert Aldrich,12766
Mary Harron,15402
W. Mott Hupfel III,15402
Dolph Lundgren,26116
Bill Sherwood,32446
Michael Hoffman,80919
Nancy Schreiber,15366
Aric Avelino,15366
Randall Miller,53905
Gaby Dellal,38344
John Moore,806
Jonathan Sela,806
Eigil Bryld,20021
James Marsh,20021
Xavier Grobet,9353
Jared Hess,9353
Alejandro Agresti,2044
Alar Kivilo,2044
Dean Semler,9339
Frank Coraci,9339
Nicholas Musuraca,20945
Mark Robson,20945
William Dorfman,20945
Mike Leigh,122271
Peter Watkins,50254
Odd-Geir Sæther,50254
Wallace Worsley,28249
Don Short,28249
David Frankel,350
Florian Ballhaus,350
Dariusz Wolski,58
Gore Verbinski,58
Charles Minsky,1819
Anthony Russo,1819
Joe Russo,1819
Kevin Smith,2295
David Klein,2295
Christopher Doyle,9697
M. Night Shyamalan,9697
Don Burgess,4474
Ivan Reitman,4474
Joseph Pevney,43240
Arthur E. Arling,43240
Elwood Bredell,30022
Charles David,30022
Enzo Barboni,28673
Mario Caiano,28673
Michael Lindsay-Hogg,20556
William Lubtchansky,4962
Otar Iosseliani,4962
Gregory Dark,10007
Ben Nott,10007
Sofia Coppola,1887
Lance Acord,1887
Robert Montgomery,1841
Paul Vogel,1841
Aleksey German,71762
Chris Paine,13508
Sönke Wortmann,1611
Pierre Lhomme,48693
Luc Béraud,48693
Jean Eustache,48693
Rémy Duchemin,48693
Davis Guggenheim,1781
Davis Guggenheim,1781
Robert Richman,1781
John Stewart,1781
Victor Fleming,43155
Ray June,43155
Douglas Shearer,43155
Donald McAlpine,16270
Bryan Gordon,16270
Peter Wunstorf,8997
Claudio Fäh,8997
Taylor Hackford,42003
Richard Rush,63100
Martin Guigui,18404
Dudley Nichols,51571
Lu Chuan,16074
Yu Cao,16074
Gordon Lonsdale,10947
Kenny Ortega,10947
Roger Spottiswoode,71769
Matthew Barney,34787
Fatih Akin,29138
Caveh Zahedi,17628
Sérgio Machado,8443
Toca Seabra,8443
Paul Schrader,18553
Joseph Castelo,26567
Costa-Gavras,34186
Craig Chester,17021
Sam Wood,53231
Gary Sinyor,22747
Michael Cooney,27320
Stephen Woolley,17741
George Barnes,25563
Michael Curtiz,25563
Lloyd Bacon,25563
Richard Maybery,25563
Steven Hilliard Stern,146322
Sol Polito,43147
Roy Del Ruth,43147
Ronny Yu,7549
William H. Daniels,151590
Douglas Shearer,151590
Robert Z. Leonard,151590
Paul Sarossy,41796
Atom Egoyan,41796
Justin Lin,9615
Stephen F. Windon,9615
Peter Lyons Collister,9513
Tim Hill,9513
Brendan Steacy,20604
Sam Dunn,20604
Scot McFadyen,20604
Jessica Joy Wise,20604
Andreas Dresen,410
Andreas Höfer,410
Howard Franklin,31692
Joseph Ruttenberg,25509
Robert Z. Leonard,25509
Harold S. Bucquet,31998
Vondie Curtis-Hall,9917
Shane Hurlbut,9917
Michele Lupo,10770
Franco Di Giacomo,10770
Henri Alekan,4375
Terence Young,4375
Alison Murray,8008
Barry Stone,8008
Mike Molloy,60269
Philippe Mora,60269
Buster Keaton,51303
Edward Sedgwick,51303
Bryan Singer,1452
Newton Thomas Sigel,1452
Derek Jarman,43654
Michael Winterbottom,7872
Marcel Zyskind,7872
Mat Whitecross,7872
Lian Lunson,57406
Stuart Gordon,18191
Billy Kent,14474
Jonathan Dayton,773
Valerie Faris,773
Tim Suhrstedt,773
Anthony Dod Mantle,16429
Keith Fulton,16429
Louis Pepe,16429
Bob Hercules,19999
Cheri Pugh,19999
Mirsad Herović,126090
Pjer Žalica,126090
Blake Edwards,36576
Dick Bush,36576
J.T. Petty,33005
Alexandru Sterian,33005
John Fasano,36762
Mark Mackay,36762
John Hazlett,19676
Rainer Werner Fassbinder,10308
Michael Fengler,10308
Dietrich Lohmann,10308
Jem Cohen,34380
Rudolph Maté,19972
Guy Hamilton,21631
Carol Reed,21631
Georges Périnal,21631
Anthony Mann,35955
George E. Diskant,35955
Nicholas Ray,41214
Burnett Guffey,41214
Alejandro González Iñárritu,1164
Rodrigo Prieto,1164
Joseph M. Newman,71282
Ray June,71282
Tay Garnett,71282
John Frankenheimer,72881
David M. Walsh,72881
Philip L. Parslow,72881
David Sláma,9520
Richard Claus,9520
Leon Shamroy,42839
Frank Tashlin,42839
Rakesh Roshan,32740
Paul Dinello,13141
John Frankenheimer,31915
Harry Stradling Jr.,31915
John Huston,45817
Edward Scaife,45817
John Ford,43838
Arthur C. Miller,43838
Bert Glennon,43838
Philip Chidel,31463
John Woo,39083
Hou Hsiao-hsien,11554
Mark Lee Ping-Bing,11554
Charles Bail,25305
Patrick Creadon,35199
Jean-Pierre Melville,15383
Pierre Lhomme,15383
Walter Wottitz,15383
Federico Fellini,47850
Steven Bernstein,9072
Keenen Ivory Wayans,9072
George Barnes,43903
Sidney Hickox,43903
Sol Polito,43903
Ray Enright,43903
Busby Berkeley,43903
Sherry Shourds,43903
Douglas Shearer,43600
Robert Z. Leonard,43600
Oliver T. Marsh,43600
Robert Parrish,73907
Ralph Bakshi,27716
William A. Fraker,27716
Min Kyu-dong,54111
Kim Tae-yong,54111
Kang Yi-kwan,54111
Andy Cheng,9727
Chuck Cohen,9727
Jim Hanon,14120
Robert Wise,76344
Ted D. McCord,76344
Gordon Douglas,42636
Xavier Grobet,9297
Gil Kenan,9297
Petr Zelenka,26826
Ryszard Zatorski,81312
François Catonné,5070
Bertrand Blier,5070
Brian W. Cook,13802
Tomás Gutiérrez Alea,43778
Ramón F. Suárez,43778
Adam Greenberg,326
David R. Ellis,326
Woody Allen,512
Remi Adefarasin,512
Oliver Wood,9718
Adam McKay,9718
Guillermo Navarro,1593
Shawn Levy,1593
Helen Jarvis,1593
Oliver Stone,1852
Seamus McGarvey,1852
Marc Forster,1262
Roberto Schaefer,1262
James Giovannetti Jr.,1262
Michael Lerman,1262
Peter Thorell,1262
Joseph Ruttenberg,43610
Tay Garnett,43610
James Wong Howe,126781
Daniel Mann,126781
Irving J. Moore,126781
William Wyler,47758
Chris Graham,13338
Michael Mann,82
Dion Beebe,82
Seth Reed,82
Edward Burns,14963
M. David Mullen,9921
Lee Daniels,9921
William Keighley,36342
John Henderson,51043
Marco Bellocchio,24164
Pasquale Mari,24164
Rémy Chevrin,1986
Radu Mihaileanu,1986
Nicholas Ray,31152
Ida Lupino,31152
George E. Diskant,31152
Phedon Papamichael,1402
Gabriele Muccino,1402
Michael Viglietta,1402
Wisit Sasanatieng,2805
Anthony B. Richmond,9293
Betty Thomas,9293
Ken Mitchroney,9906
John A. Davis,9906
Fritz Arno Wagner,84956
Arthur Robison,84956
Carl Theodor Dreyer,35075
Karl Freund,55587
Rudolph Maté,55587
Carl Theodor Dreyer,55587
Tony Gaudio,43597
Roy Del Ruth,43597
Dan Ireland,47880
Oleg Mutu,31032
Cristi Puiu,31032
Carlos Saura,51857
David Weisman,42479
John Palmer,42479
Matti Kassila,145899
Charles Lang,43542
Joseph Anthony,43542
Brian Taylor,1948
Mark Neveldine,1948
Adam Biddle,1948
David Marks,1948
Isabel Coixet,148
Jean-Claude Larrieu,148
Jarno Laasala,9951
Jarno Laasala,9951
Tuukka Tiensuu,9951
Jyrki Murtomäki,9951
Jean-Jacques Annaud,77221
Jean-Marie Dreujou,77221
Lilith Bekmezian,77221
Thierry Poulet,77221
John Ford,77250
Alfred Newman,77250
Alexander Golitzen,77250
Bert Glennon,77250
Stuart Heisler,77250
Mark Hammond,52452
Sean Stanek,31979
Richard Greatrex,5289
Tony Giglio,5289
Lisa Rinzler,9782
Patrick Stettner,9782
Steve Oedekerk,9907
Philippe Turlure,42501
Louis Malle,42501
Fernand Moszkowicz,42501
Rida Draïs,42501
Harry J. Wild,27203
Irving Pichel,27203
Franz Planer,63618
Edward Dmytryk,63618
Richard Fleischer,35921
William C. Mellor,35921
Erwin Hillier,15696
Emeric Pressburger,15696
Michael Powell,15696
John Hough,19017
Michael D. Margulies,19017
Ben Hecht,42756
Lee Garmes,42756
Lee Garmes,42756
David Connell,37929
Arch Nicholson,37929
Michael Seresin,9762
Anne Fletcher,9762
David Tattersall,14113
Peter Hewitt,14113
Bruce Chun,15049
Erik Canuel,15049
Merritt B. Gerstad,86604
Garson Kanin,86604
Masaaki Yuasa,21712
Emmanuel Kadosh,15414
Robert Edwards,15414
Ryan Fleck,7859
Andrij Parekh,7859
Patrick Blossier,16998
Emmanuel Carrère,16998
Yuen Woo-ping,25645
Mark Lee Ping-Bing,25645
Johnnie To,58311
Ching Siu-Tung,58311
Ching Siu-Tung,18672
Poon Hang-Sang,39776
Tsui Hark,39776
Yeung-Wah Kam,39776
Terry Gilliam,11559
Nicola Pecorini,11559
Charles Walters,31513
Charles Edgar Schoenbaum,31513
Gordon Chan,10348
Kwong-hung Chan,10348
Sol Polito,26718
William Keighley,26718
Anders Thomas Jensen,1023
Sebastian Blenkov,1023
Vincente Minnelli,59964
Busby Berkeley,59964
Henry King,71436
Henry Cronjager,71436
Murali K. Thalluri,2168
Nick Matthews,2168
Martha Coolidge,10118
Johnny E. Jensen,10118
Matthew F. Leonetti,9788
Steve Pink,9788
Clément Virgo,14174
Enzo Barboni,11689
Claudio Cirillo,11689
Clas Lindberg,39797
Peter Dalle,39749
Eric Kress,14893
Hella Joof,14893
Robert Wise,33813
Robert De Grasse,33813
Laurent Cantet,1540
Pierre Milon,1540
Budd Boetticher,26502
William H. Clothier,26502
David Butler,57840
Neil Burger,1491
Dick Pope,1491
Jakub Dvorak,1491
Lucie Burianová,1491
Vincent Sherman,34233
Elwood Bredell,34233
Frank Capra,33792
George J. Folsey,33792
Sidney Hickox,51601
Lloyd Bacon,51601
Affonso Beato,1165
Stephen Frears,1165
Peter Wenham,1165
Stuart Renfrew,1165
Olivier Marchal,7291
Denis Rouden,7291
Frank G. DeMarco,9988
Jay Chandrasekhar,9988
Bob Dolman,24115
Richard Rutkowski,24115
Ericson Core,11652
Ericson Core,11652
Pascal Rabaud,13816
Bryan Barber,13816
Lloyd Bacon,34006
Eran Riklis,22238
Jeff Stanzler,4913
Mauricio Rubinstein,4913
Richard Lester,63848
Jack Cardiff,43006
Shunichirô Nakao,43006
Ronald Neame,19072
George Pollock,19072
David Lean,19072
James Parrott,44892
Walter Lundin,44892
Len Powers,44892
Morey Lightfoot,44892
Albert Lamorisse,15265
James W. Horne,25599
Luc Besson,11227
Thierry Arbogast,11227
Sidney Gilliat,29589
Wilkie Cooper,29589
Percy Hermes,29589
Alfred J. Goulding,33810
John G. Blystone,43841
Maurizio Nichetti,41937
Mario Battistoni,41937
Eric Steelberg,64499
Richard Glatzer,64499
Wash Westmoreland,64499
Jay Duplass,24055
Mark Duplass,24055
Charles Sturridge,14597
Andrew Bujalski,40769
Paul Sarossy,9708
Neil LaBute,9708
Christian Sebaldt,14351
Preston A. Whitmore II,14351
Regina Gordon,14351
M. David Mullen,9813
Jamie Babbit,9813
Sydney Pollack,27453
Douglas Camfield,39382
Tage Danielsson,271
Rune Ericson,271
Mischa Gavrjusjov,271
Ole Fredrik Haug,271
Jonas Frick,35327
Daniel Lind Lagerlöf,49940
Jens Fischer,49940
Kristina Kjellin,49940
Peter Dalle,22471
Ken Loach,1116
Barry Ackroyd,1116
Robert Wise,29966
Nicholas Musuraca,29966
Luchino Visconti,43231
Giuseppe Rotunno,43231
Nando Cicero,43231
Franco Ferrara,43231
Albino Cocco,43231
Lajos Koltai,41508
Leon Shamroy,61564
Henry King,61564
Cecil B. DeMille,50070
Karl Struss,50070
Mitchell Leisen,50070
Edward Salven,50070
Luis Buñuel,37628
Agustín Jiménez,37628
Luis Abadié,37628
John Alcott,55343
Stuart Cooper,55343
Christopher Smith,5072
Ed Wild,5072
François Ozon,2566
Jeanne Lapoirie,2566
Allen Coulter,1249
Renny Harlin,9954
Pierre Gill,9954
George Barnes,43829
Henry King,43829
W. Howard Greene,43829
Jimmy Larouche,171771
Tom Stern,7511
Tony Goldwyn,7511
Patrice Chéreau,32687
Bart Freundlich,14057
Russell Lee Fine,13075
Laurie Collyer,13075
Wilson Yip,24916
Mike Judge,7512
Heidi Ewing,1776
Rachel Grady,1776
Mira Chang,1776
Kim Ki-duk,1963
Cecil B. DeMille,58905
Victor Milner,58905
Roberto Benigni,10846
Fabio Cianchetti,10846
David L. Quaid,32969
Noel Black,32969
Matthew Libatique,1381
Darren Aronofsky,1381
Isabelle Guay,1381
Camille Parent,1381
Alain Berbérian,15097
Dominique Warnier,15097
Mathieu Kassovitz,34068
Pierre Aïm,34068
Cecil B. DeMille,43837
Victor Milner,43837
Bill Melendez,15374
Bill Melendez,15242
Thomas Michael Donnelly,125759
Michel Gondry,300
Jean-Louis Bompoint,300
James Wong Howe,31148
Sol Polito,31148
Jean Negulesco,31148
Anatole Litvak,31148
Yiu-Fai Lai,16411
Andrew Lau,16411
Andrew Lau,16411
Alan Mak,16411
Man-Ching Ng,16411
Michael Steinberg,44046
Gregg Toland,52859
John Ford,52859
Wingate Smith,52859
Stanley Kramer,76117
Brian De Palma,9676
Vilmos Zsigmond,9676
Ray Yamagata,9676
John R. Leonetti,6948
Lucky McKee,6948
Christopher Reeve,15213
Colin Brady,15213
Dan St. Pierre,15213
Phil Joanou,9766
Jeff Cutter,9766
Michael Haneke,32761
Anton Peschke,32761
Benoît Delépine,12249
Gustave de Kervern,12249
Hugues Poulain,12249
Victor Milner,34127
William E. Snyder,34127
H. Bruce Humberstone,34127
Louis Forbes,34127
McClure Capps,34127
Wim Wenders,390
Lisa Rinzler,390
Robert Altman,66487
Wim Wenders,1595
Franz Lustig,1595
Dominik Moll,1622
György Pálfi,15742
Gergely Pohárnok,15742
Mani Ratnam,43410
Russ Meyer,5726
Russ Meyer,5726
Eric Steel,1666
Russ Meyer,5721
Russ Meyer,5721
Ian Baker,41758
Fred Schepisi,41758
Werner Brandes,51079
